GND	WIKI PAGE DE	HITS (btw 2014/05/28 and 2014/06/26)	AVG HITS (per day)	CHAR_COUNT (on 2014/06/28)	WORD_COUNT (on 2014/06/28)
http://d-nb.info/gnd/126834458	http://de.wikipedia.org/wiki/Robert_Rigel	29	0.97	3649	432
http://d-nb.info/gnd/126245835		0	0	0	0
http://d-nb.info/gnd/116417390	http://de.wikipedia.org/wiki/Maria_Eichhorn_%28Schriftstellerin%29	75	2.5	4556	515
http://d-nb.info/gnd/107665735		0	0	0	0
http://d-nb.info/gnd/119100304		0	0	0	0
http://d-nb.info/gnd/118737295	http://de.wikipedia.org/wiki/Friedrich_Muckermann	114	3.8	5135	596
http://d-nb.info/gnd/103828516		0	0	0	0
http://d-nb.info/gnd/131154753		0	0	0	0
http://d-nb.info/gnd/116848871	http://de.wikipedia.org/wiki/Karl_Schnog	95	3.17	4863	548
http://d-nb.info/gnd/127402659		0	0	0	0
http://d-nb.info/gnd/126862419		0	0	0	0
http://d-nb.info/gnd/117031003		0	0	0	0
http://d-nb.info/gnd/102251436		0	0	0	0
http://d-nb.info/gnd/12688644X		0	0	0	0
http://d-nb.info/gnd/116151056	http://de.wikipedia.org/wiki/Kurt_Karl_Doberer	118	3.93	9703	1054
http://d-nb.info/gnd/126231273		0	0	0	0
http://d-nb.info/gnd/1042351481		0	0	0	0
http://d-nb.info/gnd/126467382		0	0	0	0
http://d-nb.info/gnd/105389625		0	0	0	0
http://d-nb.info/gnd/116259221		0	0	0	0
http://d-nb.info/gnd/11696507X	http://de.wikipedia.org/wiki/Eugen_Levin%C3%A9	560	18.67	4763	573
http://d-nb.info/gnd/118562533	http://de.wikipedia.org/wiki/Egon_Erwin_Kisch	2610	87	48363	6243
http://d-nb.info/gnd/119130629	http://de.wikipedia.org/wiki/Fritz_K%C3%BCnkel	124	4.13	5644	648
http://d-nb.info/gnd/101296053		0	0	0	0
http://d-nb.info/gnd/118722913	http://de.wikipedia.org/wiki/Paul_Humburg	59	1.97	3242	355
http://d-nb.info/gnd/10034304X		0	0	0	0
http://d-nb.info/gnd/118597582	http://de.wikipedia.org/wiki/Gustav_Radbruch	1249	41.63	26542	3169
http://d-nb.info/gnd/13341292X	http://de.wikipedia.org/wiki/Franz_B%C3%B6gler	53	1.77	3843	448
http://d-nb.info/gnd/102811865		0	0	0	0
http://d-nb.info/gnd/119132761	http://de.wikipedia.org/wiki/Anton_Pannekoek	259	8.63	10609	1334
http://d-nb.info/gnd/1016757697		0	0	0	0
http://d-nb.info/gnd/117010944	http://de.wikipedia.org/wiki/Friedrich_Zoepfl	37	1.23	5738	622
http://d-nb.info/gnd/118636278	http://de.wikipedia.org/wiki/Paul_Zech	932	31.07	31585	4212
http://d-nb.info/gnd/118847295	http://de.wikipedia.org/wiki/Heinrich_Georg_Dikreiter	25	0.83	8001	949
http://d-nb.info/gnd/118763393	http://de.wikipedia.org/wiki/Johannes_Ude	170	5.67	18491	2147
http://d-nb.info/gnd/127581022		0	0	0	0
Westdeutsche Buchdruckwerkstätten, Düsseldorf		0	0	0	0
http://d-nb.info/gnd/126431108		0	0	0	0
http://d-nb.info/gnd/101547447		0	0	0	0
http://d-nb.info/gnd/115008535		0	0	0	0
http://d-nb.info/gnd/117514381	http://de.wikipedia.org/wiki/Richard_Schmidt_%28Indologe%29	67	2.23	1841	194
http://d-nb.info/gnd/133557065		0	0	0	0
http://d-nb.info/gnd/126647356		0	0	0	0
http://d-nb.info/gnd/118522914	http://de.wikipedia.org/wiki/Franz_Theodor_Csokor	456	15.2	9711	1123
http://d-nb.info/gnd/13000216X	http://de.wikipedia.org/wiki/Peter_Gra%C3%9Fmann	46	1.53	2640	276
http://d-nb.info/gnd/118750275	http://de.wikipedia.org/wiki/Otto_R%C3%BChle	573	19.1	16966	1867
http://d-nb.info/gnd/116744286	http://de.wikipedia.org/wiki/Gertrud_Hermes	37	1.23	3727	421
http://d-nb.info/gnd/121807983	http://de.wikipedia.org/wiki/Gleb_Maximilianowitsch_Krschischanowski	46	1.53	5753	673
http://d-nb.info/gnd/126177414		0	0	0	0
http://d-nb.info/gnd/116179511		0	0	0	0
http://d-nb.info/gnd/127291598		0	0	0	0
http://d-nb.info/gnd/11912162X	http://de.wikipedia.org/wiki/Otto_Soyka	156	5.2	9367	1100
http://d-nb.info/gnd/125770995		0	0	0	0
http://d-nb.info/gnd/116155728	http://de.wikipedia.org/wiki/Fritz_Ernst_Bettauer	39	1.3	4960	581
http://d-nb.info/gnd/126416516		0	0	0	0
http://d-nb.info/gnd/100859038	http://de.wikipedia.org/wiki/Max_Pribilla	47	1.57	4043	440
http://d-nb.info/gnd/118589857	http://de.wikipedia.org/wiki/Erich_Ollenhauer	736	24.53	13585	1570
http://d-nb.info/gnd/127818154		0	0	0	0
http://d-nb.info/gnd/127976450		0	0	0	0
http://d-nb.info/gnd/118637304	http://de.wikipedia.org/wiki/Carl_Zuckmayer	4006	133.53	35519	4289
http://d-nb.info/gnd/11630734X	http://de.wikipedia.org/wiki/Heinrich_Pudor	229	7.63	9320	1063
http://d-nb.info/gnd/118600540	http://de.wikipedia.org/wiki/Trude_Richter	118	3.93	9394	1123
http://d-nb.info/gnd/116971711		0	0	0	0
http://d-nb.info/gnd/105128473		0	0	0	0
http://d-nb.info/gnd/126037531		0	0	0	0
http://d-nb.info/gnd/101203608		0	0	0	0
http://d-nb.info/gnd/11735354X	http://de.wikipedia.org/wiki/Werner_Thormann	34	1.13	2393	281
http://d-nb.info/gnd/102332967		0	0	0	0
http://d-nb.info/gnd/116151099		0	0	0	0
http://d-nb.info/gnd/118639501	http://de.wikipedia.org/wiki/Frank_Harris	187	6.23	8469	1061
http://d-nb.info/gnd/113456220		0	0	0	0
http://d-nb.info/gnd/101784554		0	0	0	0
http://d-nb.info/gnd/6012-4	http://de.wikipedia.org/wiki/Kommunistische_Partei_%C3%96sterreichs	1763	58.77	58822	7002
http://d-nb.info/gnd/105788724		0	0	0	0
http://d-nb.info/gnd/118692720	http://de.wikipedia.org/wiki/Rudolf_Frank_%28Schriftsteller%29	190	6.33	12953	1670
http://d-nb.info/gnd/116470410		0	0	0	0
http://d-nb.info/gnd/127943544	http://de.wikipedia.org/wiki/Lew_Semjonowitsch_Sosnowski	32	1.07	2133	263
http://d-nb.info/gnd/100835821		0	0	0	0
http://d-nb.info/gnd/118542842	http://de.wikipedia.org/wiki/Karl_Gr%C3%BCnberg_%28Schriftsteller%29	105	3.5	4523	503
http://d-nb.info/gnd/118720643	http://de.wikipedia.org/wiki/Walther_Kampe	90	3	3002	357
http://d-nb.info/gnd/105781274	http://de.wikipedia.org/wiki/Grete_Reiner	124	4.13	2100	242
http://d-nb.info/gnd/124791654	http://de.wikipedia.org/wiki/Bruno_Theek	51	1.7	5266	629
http://d-nb.info/gnd/12665140X		0	0	0	0
http://d-nb.info/gnd/12642604X		0	0	0	0
http://d-nb.info/gnd/127768904		0	0	0	0
http://d-nb.info/gnd/110748387		0	0	0	0
http://d-nb.info/gnd/102717532		0	0	0	0
http://d-nb.info/gnd/118779958	http://de.wikipedia.org/wiki/Moritz_Liepmann	57	1.9	4614	491
http://d-nb.info/gnd/126372004		0	0	0	0
http://d-nb.info/gnd/117213586	http://de.wikipedia.org/wiki/Hendrik_Willem_van_Loon	163	5.43	4409	540
http://d-nb.info/gnd/1024825035		0	0	0	0
http://d-nb.info/gnd/116747692		0	0	0	0
http://d-nb.info/gnd/118671448	http://de.wikipedia.org/wiki/Alois_Dempf	121	4.03	28599	3529
http://d-nb.info/gnd/12732867X		0	0	0	0
http://d-nb.info/gnd/126844747		0	0	0	0
http://d-nb.info/gnd/102618291		0	0	0	0
http://d-nb.info/gnd/133794156		0	0	0	0
http://d-nb.info/gnd/10202491x		0	0	0	0
http://d-nb.info/gnd/117241474		0	0	0	0
http://d-nb.info/gnd/118601121	http://de.wikipedia.org/wiki/Joachim_Ringelnatz	5082	169.4	52554	6524
http://d-nb.info/gnd/124800769		0	0	0	0
http://d-nb.info/gnd/106203835		0	0	0	0
http://d-nb.info/gnd/138029873		0	0	0	0
http://d-nb.info/gnd/128009659		0	0	0	0
http://d-nb.info/gnd/119086948		0	0	0	0
http://d-nb.info/gnd/125808984		0	0	0	0
http://d-nb.info/gnd/11236764X		0	0	0	0
http://d-nb.info/gnd/132144484		0	0	0	0
http://d-nb.info/gnd/118529978	http://de.wikipedia.org/wiki/Wilhelm_Ellenbogen	110	3.67	4016	431
http://d-nb.info/gnd/1019423951	http://de.wikipedia.org/wiki/Peter_Kilian	69	2.3	7470	895
http://d-nb.info/gnd/105495484		0	0	0	0
http://d-nb.info/gnd/118992716		0	0	0	0
http://d-nb.info/gnd/118715461	http://de.wikipedia.org/wiki/Theodor_Kramer	502	16.73	9166	1125
http://d-nb.info/gnd/101165382		0	0	0	0
http://d-nb.info/gnd/118768182	http://de.wikipedia.org/wiki/Johannes_Maria_Verweyen	97	3.23	5541	604
http://d-nb.info/gnd/101693613		0	0	0	0
http://d-nb.info/gnd/118846698	http://de.wikipedia.org/wiki/Dorothy_Thompson	216	7.2	6919	879
http://d-nb.info/gnd/118512099	http://de.wikipedia.org/wiki/Hans_Friedrich_Blunck	406	13.53	21469	2513
Kóra, ...		0	0	0	0
http://d-nb.info/gnd/12509888X		0	0	0	0
http://d-nb.info/gnd/1025448308	http://de.wikipedia.org/wiki/Katharina_Kern	100	3.33	5053	597
http://d-nb.info/gnd/10510339X		0	0	0	0
http://d-nb.info/gnd/104912979		0	0	0	0
http://d-nb.info/gnd/107566990		0	0	0	0
http://d-nb.info/gnd/119272180	http://de.wikipedia.org/wiki/Franz_Schuster_%28Architekt%29	166	5.53	9872	1139
http://d-nb.info/gnd/103367667		0	0	0	0
http://d-nb.info/gnd/122054091	http://de.wikipedia.org/wiki/Andr%C3%A9_Marty_%28Politiker%29	145	4.83	10501	1294
http://d-nb.info/gnd/138105804		0	0	0	0
http://d-nb.info/gnd/127729763		0	0	0	0
http://d-nb.info/gnd/118607871	http://de.wikipedia.org/wiki/Johannes_Schlaf	907	30.23	40473	4953
http://d-nb.info/gnd/12699059X		0	0	0	0
http://d-nb.info/gnd/127054944	http://de.wikipedia.org/wiki/Felix_A._Theilhaber	119	3.97	13187	1659
http://d-nb.info/gnd/126479631		0	0	0	0
http://d-nb.info/gnd/118752804	http://de.wikipedia.org/wiki/Ernst_R%C3%BCdiger_Starhemberg	527	17.57	14750	1706
http://d-nb.info/gnd/126371555		0	0	0	0
http://d-nb.info/gnd/118806033		0	0	0	0
http://d-nb.info/gnd/104704128		0	0	0	0
http://d-nb.info/gnd/116918195		0	0	0	0
http://d-nb.info/gnd/105552186		0	0	0	0
http://d-nb.info/gnd/12893879X	http://de.wikipedia.org/wiki/George_Padmore	101	3.37	5236	654
http://d-nb.info/gnd/12641243X		0	0	0	0
http://d-nb.info/gnd/118740393	http://de.wikipedia.org/wiki/Jewgeni_Petrowitsch_Katajew	132	4.4	4445	510
http://d-nb.info/gnd/102229422		0	0	0	0
http://d-nb.info/gnd/118782932	http://de.wikipedia.org/wiki/Hans_Meiser_%28Bischof%29	483	16.1	55087	6918
http://d-nb.info/gnd/126440794		0	0	0	0
http://d-nb.info/gnd/12113668X		0	0	0	0
http://d-nb.info/gnd/117279234	http://de.wikipedia.org/wiki/Felix_Weltsch	308	10.27	8054	946
http://d-nb.info/gnd/116004576	http://de.wikipedia.org/wiki/Erich_Lasswitz	34	1.13	3825	451
http://d-nb.info/gnd/118733737	http://de.wikipedia.org/wiki/Robert_Michels	373	12.43	11023	1279
http://d-nb.info/gnd/128440252	http://de.wikipedia.org/wiki/Isidro_Gom%C3%A1_y_Tom%C3%A1s	50	1.67	2822	328
http://d-nb.info/gnd/100413463		0	0	0	0
http://d-nb.info/gnd/115668454		0	0	0	0
http://d-nb.info/gnd/118947761		0	0	0	0
http://d-nb.info/gnd/118651390	http://de.wikipedia.org/wiki/Isaak_Emmanuilowitsch_Babel	538	17.93	13956	1784
http://d-nb.info/gnd/13143568X	http://de.wikipedia.org/wiki/Hans_Bauer_%28Wirtschaftshistoriker%29	42	1.4	1028	109
http://d-nb.info/gnd/118640402	http://de.wikipedia.org/wiki/Wladimir_Iljitsch_Lenin	11907	396.9	84128	10708
http://d-nb.info/gnd/118691163	http://de.wikipedia.org/wiki/Ernst_Fischer_%28Schriftsteller%29	478	15.93	21259	2483
http://d-nb.info/gnd/10494448X		0	0	0	0
http://d-nb.info/gnd/106988395		0	0	0	0
http://d-nb.info/gnd/126854521		0	0	0	0
http://d-nb.info/gnd/11853100X	http://de.wikipedia.org/wiki/Matthias_Erzberger	2550	85	20329	2300
http://d-nb.info/gnd/126194513		0	0	0	0
http://d-nb.info/gnd/12621588X		0	0	0	0
http://d-nb.info/gnd/101160186		0	0	0	0
http://d-nb.info/gnd/1012938395		0	0	0	0
http://d-nb.info/gnd/126201536		0	0	0	0
http://d-nb.info/gnd/10181593X		0	0	0	0
http://d-nb.info/gnd/133867617		0	0	0	0
http://d-nb.info/gnd/11880829X	http://de.wikipedia.org/wiki/Gabriela_Zapolska	193	6.43	4714	503
http://d-nb.info/gnd/102176655		0	0	0	0
http://d-nb.info/gnd/118584758	http://de.wikipedia.org/wiki/Erich_M%C3%BChsam	2733	91.1	31119	3710
http://d-nb.info/gnd/129113557		0	0	0	0
http://d-nb.info/gnd/143148745	http://de.wikipedia.org/wiki/Jol%C3%A1n_F%C3%B6ldes	54	1.8	1889	221
http://d-nb.info/gnd/126741794		0	0	0	0
http://d-nb.info/gnd/136573746	http://de.wikipedia.org/wiki/Richard_Oehring	39	1.3	7540	883
http://d-nb.info/gnd/127562494		0	0	0	0
http://d-nb.info/gnd/126188920		0	0	0	0
http://d-nb.info/gnd/126313970		0	0	0	0
http://d-nb.info/gnd/118819127	http://de.wikipedia.org/wiki/Wladimir_Sergejewitsch_Solowjow	639	21.3	14860	1739
http://d-nb.info/gnd/11850651X	http://de.wikipedia.org/wiki/Henri_Barbusse	587	19.57	5890	687
http://d-nb.info/gnd/126563403		0	0	0	0
http://d-nb.info/gnd/119089548	http://de.wikipedia.org/wiki/Michael_Gold	62	2.07	3612	422
http://d-nb.info/gnd/116169419		0	0	0	0
http://d-nb.info/gnd/116255889		0	0	0	0
http://d-nb.info/gnd/11950930X	http://de.wikipedia.org/wiki/Emil_Szittya	118	3.93	11937	1444
http://d-nb.info/gnd/101514832		0	0	0	0
http://d-nb.info/gnd/118756540	http://de.wikipedia.org/wiki/Lisa_Tetzner	788	26.27	9085	1055
http://d-nb.info/gnd/105569852		0	0	0	0
http://d-nb.info/gnd/126347859		0	0	0	0
http://d-nb.info/gnd/137245866		0	0	0	0
http://d-nb.info/gnd/11638137X		0	0	0	0
http://d-nb.info/gnd/118606301	http://de.wikipedia.org/wiki/Adolf_Sch%C3%A4rf	971	32.37	20283	2358
http://d-nb.info/gnd/12131619X	http://de.wikipedia.org/wiki/Fritz_R%C3%BCck	47	1.57	6305	761
http://d-nb.info/gnd/126301190		0	0	0	0
http://d-nb.info/gnd/11853517X	http://de.wikipedia.org/wiki/Bruno_Frei	139	4.63	5559	657
http://d-nb.info/gnd/113947534		0	0	0	0
http://d-nb.info/gnd/1026895278		0	0	0	0
http://d-nb.info/gnd/126693390		0	0	0	0
http://d-nb.info/gnd/113300662		0	0	0	0
http://d-nb.info/gnd/12777548X		0	0	0	0
http://d-nb.info/gnd/123804981		0	0	0	0
http://d-nb.info/gnd/126332215		0	0	0	0
http://d-nb.info/gnd/101998473		0	0	0	0
http://d-nb.info/gnd/117281891	http://de.wikipedia.org/wiki/Hermann_Ullmann	41	1.37	2457	276
http://d-nb.info/gnd/124305121		0	0	0	0
http://d-nb.info/gnd/118555081	http://de.wikipedia.org/wiki/Aldous_Huxley	5383	179.43	19606	2217
http://d-nb.info/gnd/102200785		0	0	0	0
http://d-nb.info/gnd/101135556		0	0	0	0
http://d-nb.info/gnd/126371598		0	0	0	0
http://d-nb.info/gnd/1046982028	http://de.wikipedia.org/wiki/Waldemar_Glaser	40	1.33	2840	322
http://d-nb.info/gnd/126570221		0	0	0	0
http://d-nb.info/gnd/117155454		0	0	0	0
http://d-nb.info/gnd/118511653	http://de.wikipedia.org/wiki/Franz_Blei	589	19.63	10233	1216
http://d-nb.info/gnd/117041963	http://de.wikipedia.org/wiki/Hermann_Buddensieg	72	2.4	7043	861
http://d-nb.info/gnd/126443408		0	0	0	0
http://d-nb.info/gnd/11880670X	http://de.wikipedia.org/wiki/Henrik_Arnold_Wergeland	143	4.77	32087	4308
http://d-nb.info/gnd/117425397		0	0	0	0
http://d-nb.info/gnd/126328137		0	0	0	0
http://d-nb.info/gnd/118581996	http://de.wikipedia.org/wiki/Rosa_Meyer-Levin%C3%A9	90	3	3871	444
http://d-nb.info/gnd/116972327	http://de.wikipedia.org/wiki/Richard_Lewinsohn	154	5.13	8706	1028
http://d-nb.info/gnd/106973568		0	0	0	0
http://d-nb.info/gnd/119205645	http://de.wikipedia.org/wiki/Richard_Llewellyn	121	4.03	1588	171
http://d-nb.info/gnd/116585226		0	0	0	0
http://d-nb.info/gnd/118657534	http://de.wikipedia.org/wiki/Tom%C3%A1%C5%A1_Ba%C5%A5a	293	9.77	6465	786
http://d-nb.info/gnd/126889368		0	0	0	0
http://d-nb.info/gnd/118758705	http://de.wikipedia.org/wiki/Joseph_Anton_Schneiderfranken	388	12.93	8655	994
http://d-nb.info/gnd/125865996		0	0	0	0
http://d-nb.info/gnd/11774333X		0	0	0	0
http://d-nb.info/gnd/117508152	http://de.wikipedia.org/wiki/Heinrich_Finkelstein	80	2.67	10077	1193
http://d-nb.info/gnd/130961078		0	0	0	0
http://d-nb.info/gnd/116715472		0	0	0	0
http://d-nb.info/gnd/118666525		0	0	0	0
http://d-nb.info/gnd/118796755	http://de.wikipedia.org/wiki/Robert_William_Seton-Watson	84	2.8	9130	1077
http://d-nb.info/gnd/11766362X		0	0	0	0
http://d-nb.info/gnd/126854211		0	0	0	0
http://d-nb.info/gnd/126986355	http://de.wikipedia.org/wiki/Hugo_Strauch	20	0.67	1122	117
http://d-nb.info/gnd/126544263		0	0	0	0
http://d-nb.info/gnd/10746120x		0	0	0	0
http://d-nb.info/gnd/101968736		0	0	0	0
http://d-nb.info/gnd/126419159		0	0	0	0
http://d-nb.info/gnd/126230005		0	0	0	0
http://d-nb.info/gnd/12747711X		0	0	0	0
http://d-nb.info/gnd/119302616	http://de.wikipedia.org/wiki/Anton_Kuh	386	12.87	7959	994
http://d-nb.info/gnd/12888696X		0	0	0	0
http://d-nb.info/gnd/1020532580		0	0	0	0
http://d-nb.info/gnd/116019891	http://de.wikipedia.org/wiki/Julius_Bab	311	10.37	5437	597
http://d-nb.info/gnd/101771029		0	0	0	0
http://d-nb.info/gnd/154744700		0	0	0	0
http://d-nb.info/gnd/118053280	http://de.wikipedia.org/wiki/Gerhard_Kehnscherper	34	1.13	5825	656
http://d-nb.info/gnd/126400814		0	0	0	0
http://d-nb.info/gnd/116067624	http://de.wikipedia.org/wiki/H._W._Katz	68	2.27	2129	242
http://d-nb.info/gnd/118604937	http://de.wikipedia.org/wiki/Henri_de_Saint-Simon	801	26.7	7872	979
http://d-nb.info/gnd/101296096		0	0	0	0
http://d-nb.info/gnd/101727135		0	0	0	0
http://d-nb.info/gnd/101649517		0	0	0	0
http://d-nb.info/gnd/116748729	http://de.wikipedia.org/wiki/Berta_Lask	191	6.37	10454	1258
http://d-nb.info/gnd/118528084	http://de.wikipedia.org/wiki/Daphne_du_Maurier	1822	60.73	9982	1240
http://d-nb.info/gnd/126218625		0	0	0	0
http://d-nb.info/gnd/101215061		0	0	0	0
http://d-nb.info/gnd/118776592	http://de.wikipedia.org/wiki/Mascha_Kal%C3%A9ko	3624	120.8	16736	2038
http://d-nb.info/gnd/110911997		0	0	0	0
http://d-nb.info/gnd/116234121		0	0	0	0
http://d-nb.info/gnd/125829345		0	0	0	0
http://d-nb.info/gnd/136879683		0	0	0	0
http://d-nb.info/gnd/126901902		0	0	0	0
http://d-nb.info/gnd/118525646	http://de.wikipedia.org/wiki/Josef_Dietzgen	115	3.83	16207	2020
http://d-nb.info/gnd/10122415X		0	0	0	0
http://d-nb.info/gnd/126569576		0	0	0	0
http://d-nb.info/gnd/11696068X	http://de.wikipedia.org/wiki/Alfred_Meusel	67	2.23	7849	932
http://d-nb.info/gnd/117259411	http://de.wikipedia.org/wiki/Oskar_Stillich	67	2.23	9392	1059
http://d-nb.info/gnd/124375197	http://de.wikipedia.org/wiki/Albert_Coppenrath	85	2.83	9224	1127
http://d-nb.info/gnd/11753000X	http://de.wikipedia.org/wiki/Bruno_Vogel	84	2.8	5258	638
http://d-nb.info/gnd/116190213	http://de.wikipedia.org/wiki/G%C3%BCnther_Birkenfeld	67	2.23	14515	1710
http://d-nb.info/gnd/116681691	http://de.wikipedia.org/wiki/Artur_Landsberger	187	6.23	6389	724
http://d-nb.info/gnd/118579568	http://de.wikipedia.org/wiki/Hans_Mayer_%28Literaturwissenschaftler%29	867	28.9	15285	1860
http://d-nb.info/gnd/118594745	http://de.wikipedia.org/wiki/Pius_XI.	2279	75.97	13835	1696
http://d-nb.info/gnd/121172333		0	0	0	0
http://d-nb.info/gnd/104796324		0	0	0	0
http://d-nb.info/gnd/126521964		0	0	0	0
http://d-nb.info/gnd/118835882	http://de.wikipedia.org/wiki/Tami_Oelfken	126	4.2	6050	678
http://d-nb.info/gnd/128407506	http://de.wikipedia.org/wiki/Clara_Ragaz	54	1.8	2656	291
http://d-nb.info/gnd/100343694		0	0	0	0
http://d-nb.info/gnd/1047703408	http://de.wikipedia.org/wiki/Fritz_Sch%C3%A4like	62	2.07	4917	563
http://d-nb.info/gnd/123654742		0	0	0	0
http://d-nb.info/gnd/118718207	http://de.wikipedia.org/wiki/Herman_Gorter	74	2.47	5252	619
http://d-nb.info/gnd/118575228	http://de.wikipedia.org/wiki/Lukian_von_Samosata	1440	48	9615	1146
http://d-nb.info/gnd/118536702	http://de.wikipedia.org/wiki/Louis_F%C3%BCrnberg	649	21.63	11228	1425
http://d-nb.info/gnd/116616105	http://de.wikipedia.org/wiki/Hans_Kurella	55	1.83	2337	266
http://d-nb.info/gnd/119192330	http://de.wikipedia.org/wiki/Bruno_Goetz	134	4.47	5487	668
http://d-nb.info/gnd/1043300236		0	0	0	0
http://d-nb.info/gnd/126482543		0	0	0	0
http://d-nb.info/gnd/116622490		0	0	0	0
http://d-nb.info/gnd/101154992		0	0	0	0
http://d-nb.info/gnd/126858411		0	0	0	0
http://d-nb.info/gnd/1049311825	http://de.wikipedia.org/wiki/Hans_Herbert_Grimm	313	10.43	2458	276
http://d-nb.info/gnd/126492735		0	0	0	0
http://d-nb.info/gnd/11736746X	http://de.wikipedia.org/wiki/Karl_Schwarz_%28Kunsthistoriker%29	89	2.97	3043	345
http://d-nb.info/gnd/102210810		0	0	0	0
http://d-nb.info/gnd/118624636	http://de.wikipedia.org/wiki/Adrien_Turel	67	2.23	7272	835
http://d-nb.info/gnd/123649749	http://de.wikipedia.org/wiki/Sergei_Stepanowitsch_Tschachotin	153	5.1	10029	1124
http://d-nb.info/gnd/118527002	http://de.wikipedia.org/wiki/John_Dos_Passos	804	26.8	10677	1354
http://d-nb.info/gnd/126038570		0	0	0	0
http://d-nb.info/gnd/127446788		0	0	0	0
http://d-nb.info/gnd/101299362		0	0	0	0
http://d-nb.info/gnd/140695583		0	0	0	0
http://d-nb.info/gnd/127431292		0	0	0	0
http://d-nb.info/gnd/116006617		0	0	0	0
http://d-nb.info/gnd/118802666	http://de.wikipedia.org/wiki/Robert_de_Traz	33	1.1	1619	176
http://d-nb.info/gnd/118778560	http://de.wikipedia.org/wiki/Peter_Martin_Lampel	145	4.83	6504	749
http://d-nb.info/gnd/116206470		0	0	0	0
http://d-nb.info/gnd/118634143	http://de.wikipedia.org/wiki/Alfred_Witte	96	3.2	9189	1108
http://d-nb.info/gnd/118840819	http://de.wikipedia.org/wiki/Felix_Salten	1003	33.43	21783	2744
http://d-nb.info/gnd/11867529X	http://de.wikipedia.org/wiki/James_M._Cain	327	10.9	13493	1683
http://d-nb.info/gnd/104585137		0	0	0	0
http://d-nb.info/gnd/118624628	http://de.wikipedia.org/wiki/Ludwig_Turek	118	3.93	4997	582
http://d-nb.info/gnd/132820234		0	0	0	0
http://d-nb.info/gnd/1014760097	http://de.wikipedia.org/wiki/Adolf_Ludwig	50	1.67	4860	563
http://d-nb.info/gnd/133006417		0	0	0	0
http://d-nb.info/gnd/123440106	http://de.wikipedia.org/wiki/Georg_Ahlemann	102	3.4	9219	1030
http://d-nb.info/gnd/102335443		0	0	0	0
http://d-nb.info/gnd/106802712		0	0	0	0
http://d-nb.info/gnd/126221170		0	0	0	0
http://d-nb.info/gnd/128799536	http://de.wikipedia.org/wiki/Wilhelm_Kube	580	19.33	10934	1280
http://d-nb.info/gnd/107582902		0	0	0	0
http://d-nb.info/gnd/126446229		0	0	0	0
http://d-nb.info/gnd/118780778	http://de.wikipedia.org/wiki/Emil_Ludwig	611	20.37	10047	1165
http://d-nb.info/gnd/126603537		0	0	0	0
http://d-nb.info/gnd/12671844X		0	0	0	0
http://d-nb.info/gnd/118572490	http://de.wikipedia.org/wiki/Sinclair_Lewis	696	23.2	7462	874
http://d-nb.info/gnd/11879678X	http://de.wikipedia.org/wiki/Carl_Severing	972	32.4	99087	12822
http://d-nb.info/gnd/12651173X		0	0	0	0
http://d-nb.info/gnd/116920289	http://de.wikipedia.org/wiki/Werner_Johannes_Guggenheim	42	1.4	3309	366
http://d-nb.info/gnd/126412286		0	0	0	0
http://d-nb.info/gnd/118850849	http://de.wikipedia.org/wiki/Ossip_Aronowitsch_Pjatnizki	67	2.23	14467	1867
http://d-nb.info/gnd/101623720		0	0	0	0
http://d-nb.info/gnd/101816960		0	0	0	0
http://d-nb.info/gnd/117275441	http://de.wikipedia.org/wiki/Franz_Johannes_Weinrich	41	1.37	5062	570
http://d-nb.info/gnd/126684588		0	0	0	0
http://d-nb.info/gnd/126508755		0	0	0	0
http://d-nb.info/gnd/126800855		0	0	0	0
http://d-nb.info/gnd/118541102	http://de.wikipedia.org/wiki/Christian_Dietrich_Grabbe	943	31.43	15909	1853
http://d-nb.info/gnd/127456759		0	0	0	0
http://d-nb.info/gnd/116698853		0	0	0	0
http://d-nb.info/gnd/126200475		0	0	0	0
http://d-nb.info/gnd/107375133		0	0	0	0
http://d-nb.info/gnd/118574272	http://de.wikipedia.org/wiki/Hans_Lorbeer	136	4.53	5474	601
http://d-nb.info/gnd/116516984	http://de.wikipedia.org/wiki/Julius_Epstein_%28Autor%29	86	2.87	12333	1590
http://d-nb.info/gnd/10186342x		0	0	0	0
http://d-nb.info/gnd/126720282		0	0	0	0
http://d-nb.info/gnd/118791907	http://de.wikipedia.org/wiki/Charles-Louis_Philippe	61	2.03	1228	119
http://d-nb.info/gnd/118502816	http://de.wikipedia.org/wiki/Martin_Andersen_Nex%C3%B8	870	29	10992	1294
http://d-nb.info/gnd/131556304		0	0	0	0
